"srprec","tract","block","blkreg","srtotreg","pctsrprec","blktotreg","pctblk"
"7003","22802","1007","17","820","2.073170731","17","100"
"7004","22702","2004","54","786","6.870229007","54","100"
"7004","22702","2005","101","786","12.849872773","101","100"
"7004","22702","2006","46","786","5.852417302","46","100"
"7004","22702","2007","69","786","8.778625954","69","100"
"7004","22704","1012","117","786","14.885496183","117","100"
"7004","22704","1013","93","786","11.832061068","93","100"
"7004","22704","3000","59","786","7.506361323","59","100"
"7004","22704","3001","105","786","13.358778625","105","100"
"7004","22704","3002","63","786","8.015267175","63","100"
"7004","22704","3003","79","786","10.050890585","79","100"
"7005","22702","1007","97","817","11.872705018","97","100"
"7005","22702","1008","85","817","10.403916768","85","100"
"7005","22702","1009","65","817","7.955936352","65","100"
"7005","22702","1010","103","817","12.607099143","103","100"
"7005","22702","2000","19","817","2.325581395","19","100"
"7005","22702","2001","76","817","9.302325581","76","100"
"7005","22702","2002","78","817","9.547123623","78","100"
"7005","22702","2003","92","817","11.260709914","92","100"
"7005","22702","2008","18","817","2.203182374","18","100"
"7005","22702","2009","64","817","7.833537331","64","100"
"7005","22702","2010","83","817","10.159118727","83","100"
"7005","22702","2011","37","817","4.528763769","37","100"
"7006","22600","2002","135","1044","12.931034482","135","100"
"7006","22600","2005","1","1044","0.09578544","1","100"
"7006","22600","2006","80","1044","7.662835249","80","100"
"7006","22600","2007","12","1044","1.149425287","12","100"
"7006","22600","2008","164","1044","15.70881226","164","100"
"7006","22600","2009","91","1044","8.716475095","91","100"
"7006","22600","2010","159","1044","15.229885057","159","100"
"7006","22600","2012","111","1044","10.632183908","111","100"
"7006","22600","2013","81","1044","7.758620689","81","100"
"7006","22600","2014","52","1044","4.980842911","52","100"
"7006","22600","2015","83","1044","7.95019157","83","100"
"7006","22600","2016","75","1044","7.183908045","75","100"
"7007","22704","2006","63","596","10.570469798","63","100"
"7007","22704","2007","35","596","5.872483221","35","100"
"7007","22704","3004","72","596","12.080536912","72","100"
"7007","22704","3005","77","596","12.919463087","77","100"
"7007","22704","3006","114","596","19.127516778","114","100"
"7007","22704","3007","112","596","18.791946308","112","100"
"7007","61402","1005","123","596","20.637583892","123","100"
"7008","61402","1000","96","695","13.81294964","96","100"
"7008","61402","1001","163","695","23.45323741","163","100"
"7008","61402","1002","162","695","23.309352517","162","100"
"7008","61402","1003","89","695","12.805755395","89","100"
"7008","61402","1004","185","695","26.618705035","185","100"
"7009","22600","1000","3","876","0.342465753","3","100"
"7009","22600","1001","106","876","12.100456621","106","100"
"7009","22600","1002","154","876","17.579908675","154","100"
"7009","22600","1003","210","876","23.972602739","210","100"
"7009","22600","1004","233","876","26.598173515","233","100"
"7009","22600","2001","4","876","0.456621004","4","100"
"7009","22600","2011","166","876","18.949771689","166","100"
"7011","22802","2000","48","569","8.435852372","48","100"
"7011","22802","2005","4","569","0.702987697","4","100"
"7011","22903","2001","88","569","15.465729349","88","100"
"7011","22903","2002","1","569","0.175746924","1","100"
"7011","22903","2003","74","569","13.005272407","74","100"
"7011","22903","2004","115","569","20.210896309","115","100"
"7011","22903","2005","90","569","15.817223198","90","100"
"7011","22903","2006","112","569","19.683655536","112","100"
"7011","22903","2008","37","569","6.502636203","37","100"
"7012","61401","3000","81","799","10.13767209","81","100"
"7012","61401","3001","122","799","15.269086357","122","100"
"7012","61401","3003","153","799","19.14893617","153","100"
"7012","61401","3004","166","799","20.775969962","166","100"
"7012","61401","3005","160","799","20.025031289","160","100"
"7012","61401","3007","96","799","12.015018773","96","100"
"7012","61402","2002","21","799","2.628285356","21","100"
"7013","61401","1000","163","841","19.381688466","163","100"
"7013","61401","1001","33","841","3.923900118","33","100"
"7013","61401","1002","86","841","10.225921521","86","100"
"7013","61401","1005","159","841","18.906064209","159","100"
"7013","61401","2000","78","841","9.274673008","78","100"
"7013","61401","2001","148","841","17.598097502","148","100"
"7013","61401","2004","79","841","9.393579072","79","100"
"7013","61401","2005","95","841","11.296076099","95","100"
"7014","61402","2000","30","670","4.47761194","30","100"
"7014","61402","2001","458","670","68.358208955","458","100"
"7014","61402","2003","179","670","26.71641791","179","100"
"7014","61402","2004","3","670","0.447761194","3","100"
"7015","22600","1006","43","648","6.635802469","43","100"
"7015","22600","1007","313","648","48.302469135","313","100"
"7015","22600","1008","1","648","0.154320987","1","100"
"7015","22600","1009","1","648","0.154320987","1","100"
"7015","22600","1011","2","648","0.308641975","2","100"
"7015","22600","1013","281","648","43.36419753","281","100"
"7015","22600","1016","4","648","0.61728395","4","100"
"7015","22600","1018","3","648","0.462962962","3","100"
"7016","61401","1006","1","656","0.152439024","1","100"
"7016","61401","1007","96","656","14.634146341","96","100"
"7016","61401","1008","33","656","5.030487804","33","100"
"7016","61401","1009","34","656","5.182926829","34","100"
"7016","61401","2006","55","656","8.384146341","55","100"
"7016","61401","2007","85","656","12.957317073","85","100"
"7016","61401","2008","24","656","3.658536585","24","100"
"7016","980900","1000","3","656","0.457317073","3","100"
"7016","980900","1001","1","656","0.152439024","9","11.111111111"
"7016","980900","1002","1","656","0.152439024","1","100"
"7016","980900","1004","3","656","0.457317073","3","100"
"7016","980900","1005","5","656","0.762195121","5","100"
"7016","980900","1007","4","656","0.609756097","4","100"
"7016","980900","1008","2","656","0.304878048","2","100"
"7016","980900","1009","1","656","0.152439024","1","100"
"7016","980900","1011","1","656","0.152439024","1","100"
"7016","980900","1013","21","656","3.201219512","21","100"
"7016","980900","1014","43","656","6.554878048","43","100"
"7016","980900","1015","4","656","0.609756097","4","100"
"7016","980900","1016","79","656","12.042682926","79","100"
"7016","980900","1018","102","656","15.548780487","102","100"
"7016","980900","1019","2","656","0.304878048","2","100"
"7016","980900","1020","3","656","0.457317073","3","100"
"7016","980900","1021","27","656","4.115853658","27","100"
"7016","980900","1022","1","656","0.152439024","1","100"
"7016","980900","1024","2","656","0.304878048","2","100"
"7016","980900","1025","2","656","0.304878048","2","100"
"7016","980900","1026","1","656","0.152439024","1","100"
"7016","980900","1028","13","656","1.981707317","13","100"
"7016","980900","1029","4","656","0.609756097","4","100"
"7016","980900","1047","2","656","0.304878048","2","100"
"7016","980900","1057","1","656","0.152439024","1","100"
"7017","23001","1001","5","841","0.594530321","5","100"
"7017","23001","1002","7","841","0.832342449","7","100"
"7017","23001","1004","4","841","0.475624256","4","100"
"7017","23001","1006","90","841","10.701545778","90","100"
"7017","23001","1007","117","841","13.912009512","117","100"
"7017","23001","1008","69","841","8.20451843","69","100"
"7017","23001","1009","116","841","13.793103448","116","100"
"7017","23001","1010","87","841","10.344827586","87","100"
"7017","23001","1011","43","841","5.11296076","43","100"
"7017","23001","1013","7","841","0.832342449","7","100"
"7017","23001","1015","2","841","0.237812128","41","4.87804878"
"7017","23001","1016","2","841","0.237812128","2","100"
"7017","23001","2000","8","841","0.951248513","8","100"
"7017","23001","2001","74","841","8.799048751","74","100"
"7017","23003","3000","80","841","9.512485136","80","100"
"7017","61200","3002","25","841","2.972651605","25","100"
"7017","61200","3003","20","841","2.378121284","20","100"
"7017","61200","3004","23","841","2.734839476","23","100"
"7017","980900","1030","3","841","0.356718192","3","100"
"7017","980900","1031","15","841","1.783590963","15","100"
"7017","980900","1032","3","841","0.356718192","3","100"
"7017","980900","1033","3","841","0.356718192","3","100"
"7017","980900","1037","2","841","0.237812128","2","100"
"7017","980900","1039","1","841","0.118906064","1","100"
"7017","980900","1041","2","841","0.237812128","2","100"
"7017","980900","1042","3","841","0.356718192","3","100"
"7017","980900","1044","2","841","0.237812128","2","100"
"7017","980900","1046","4","841","0.475624256","4","100"
"7017","980900","1050","1","841","0.118906064","1","100"
"7017","980900","1051","10","841","1.189060642","10","100"
"7017","980900","1053","3","841","0.356718192","3","100"
"7017","980900","1054","3","841","0.356718192","3","100"
"7017","980900","1055","1","841","0.118906064","1","100"
"7017","980900","1056","1","841","0.118906064","1","100"
"7017","980900","1064","2","841","0.237812128","2","100"
"7017","980900","1065","3","841","0.356718192","3","100"
"7018","61200","2000","50","713","7.01262272","50","100"
"7018","61200","2001","130","713","18.232819074","130","100"
"7018","61200","2002","114","713","15.988779803","114","100"
"7018","61200","2003","136","713","19.0743338","136","100"
"7018","61200","3000","115","713","16.129032258","115","100"
"7018","61200","3001","139","713","19.495091164","139","100"
"7018","980900","1048","2","713","0.280504908","2","100"
"7018","980900","1059","1","713","0.140252454","1","100"
"7018","980900","1060","5","713","0.701262272","5","100"
"7018","980900","1062","21","713","2.945301542","21","100"
"7019","23102","1000","155","1049","14.775977121","155","100"
"7019","23102","1001","425","1049","40.514775977","425","100"
"7019","23103","1000","3","1049","0.285986653","3","100"
"7019","61200","1000","8","1049","0.762631077","8","100"
"7019","61200","1001","2","1049","0.190657769","2","100"
"7019","61200","1002","61","1049","5.815061963","61","100"
"7019","61200","1003","17","1049","1.620591039","17","100"
"7019","61200","1005","76","1049","7.244995233","76","100"
"7019","61200","1006","112","1049","10.676835081","112","100"
"7019","61200","1007","84","1049","8.00762631","84","100"
"7019","61200","1008","86","1049","8.19828408","86","100"
"7019","980900","1001","2","1049","0.190657769","9","22.222222222"
"7019","980900","1023","8","1049","0.762631077","8","100"
"7019","980900","1066","2","1049","0.190657769","2","100"
"7019","980900","1069","8","1049","0.762631077","8","100"
"7021","23001","1012","214","1104","19.384057971","214","100"
"7021","23001","1014","91","1104","8.242753623","91","100"
"7021","23001","1015","39","1104","3.532608695","41","95.121951219"
"7021","23001","1017","27","1104","2.445652173","27","100"
"7021","23001","1018","84","1104","7.608695652","84","100"
"7021","23001","1020","36","1104","3.260869565","36","100"
"7021","23001","1022","66","1104","5.978260869","66","100"
"7021","23001","2002","57","1104","5.163043478","57","100"
"7021","23001","2003","77","1104","6.974637681","77","100"
"7021","23001","2004","131","1104","11.865942028","131","100"
"7021","23001","2005","114","1104","10.326086956","114","100"
"7021","23001","2006","126","1104","11.413043478","126","100"
"7021","23001","2008","42","1104","3.804347826","42","100"
"7022","23003","3001","322","793","40.605296343","322","100"
"7022","23003","3002","315","793","39.722572509","315","100"
"7022","23003","3003","89","793","11.223203026","89","100"
"7022","23003","3004","36","793","4.539722572","36","100"
"7022","23003","3005","31","793","3.909205548","31","100"
"7023","23003","1000","80","645","12.403100775","80","100"
"7023","61200","2004","43","645","6.666666666","43","100"
"7023","61200","2005","20","645","3.100775193","20","100"
"7023","61200","2006","18","645","2.790697674","18","100"
"7023","61200","2007","6","645","0.930232558","6","100"
"7023","61200","3005","140","645","21.705426356","140","100"
"7023","61200","3006","127","645","19.68992248","127","100"
"7023","61200","3007","102","645","15.813953488","102","100"
"7023","61200","3008","109","645","16.899224806","109","100"
"7024","23102","2002","172","742","23.180592991","172","100"
"7024","23102","2003","20","742","2.695417789","20","100"
"7024","23102","2006","106","742","14.285714285","106","100"
"7024","23102","2007","96","742","12.93800539","96","100"
"7024","61200","1009","32","742","4.312668463","32","100"
"7024","61200","1010","63","742","8.490566037","63","100"
"7024","61200","1011","93","742","12.533692722","93","100"
"7024","61200","1013","2","742","0.269541778","2","100"
"7024","61200","1014","72","742","9.703504043","72","100"
"7024","61200","1015","2","742","0.269541778","2","100"
"7024","61200","1016","84","742","11.320754716","84","100"
